Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.040109329354165106,0.04476476115385695,0.035573080898148486,0.03760284185409546,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.040586982319569115,0.04201899964944921,0.037602848995845435,0.04154227301478386,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.04201899952864707,0.042855106855146846,0.0377220288384183,0.03831885755062103,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.038438037655707254,0.03939332835201304,0.036289096360780516,0.03819967433810234,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.038199673365212135,0.03843803667674628,0.03784121139263608,0.03807957470417023,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03807957516803184,0.038199673830536726,0.036289095878601074,0.036289095878601074,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.03628907831265394,0.03724436511856457,0.03628907831265394,0.03700600191950798,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.036289073099406634,0.03724435976808186,0.03306657510500824,0.034141045063734055,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03366342865889607,0.03533472478656169,0.033424146602449537,0.03485707938671112,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.03533471352867094,0.03772202105426814,0.03485706828100153,0.03676673397421837,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.037363570338981335,0.03819967774337373,0.03640919827054209,0.03784121572971344,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03807956793175769,0.03819966657144017,0.036528367549180984,0.036528367549180984,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.037244387318834435,0.03748275407526241,0.03461780041643897,0.035095445811748505,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03509543157260733,0.03605071856035122,0.034141056466947074,0.03473788499832153,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.0348570651038977,0.039154034515768446,0.0348570651038977,0.037722017616033554,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.0381996707462392,0.04010933324634473,0.0381996707462392,0.0398709699511528,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.04058698548635599,0.042258284976913404,0.036050732399559256,0.040109340101480484,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03915404163747538,0.03963168692848767,0.037244379186259384,0.03796038776636124,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.03915404553773215,0.03963169087632418,0.03748274962441205,0.03855722025036812,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.0381996707462392,0.04058697854958529,0.037722025442998644,0.0398709699511528,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.04058698548635599,0.041064630871231494,0.03796039522604757,0.040109340101480484,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.04106461917870304,0.04285509811976913,0.038677311647088895,0.042018990963697433,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.0482265503828952,0.0501371283041734,0.04428712647501399,0.04536159709095955,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.047272175870548334,0.048704196601348636,0.0432126532283815,0.043929580599069595,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04440722556994646,0.04583924287346303,0.04154227224998821,0.04189981892704964,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.042974301471580476,0.043929592414139386,0.04010934735708365,0.04213910922408104,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.04201899902834022,0.042258281055077944,0.04106462706017466,0.041780635714530945,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.0420189992441487,0.0420189992441487,0.038677319269013806,0.03891568258404732,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.040825344643766415,0.04106462666822023,0.037722028029224176,0.03807957470417023,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.03843804045509016,0.040347703273836445,0.03843804045509016,0.040228523313999176,78768000,0.0,0.0
1999-03-08 00:00:00-05:00,0.03915404887630783,0.042019002439223345,0.0384380401638297,0.04082534834742546,75888000,0.0,0.0
1999-03-09 00:00:00-05:00,0.04070617622553331,0.0427359380925307,0.04070617622553331,0.04213910922408104,143184000,0.0,0.0
1999-03-10 00:00:00-05:00,0.042735933713483436,0.042735933713483436,0.040825352024138284,0.04142218083143234,235344000,0.0,0.0
1999-03-11 00:00:00-05:00,0.040706157217405003,0.04142216573338723,0.0396316833794117,0.0396316833794117,54288000,0.0,0.0
1999-03-12 00:00:00-05:00,0.03987097327004766,0.03987097327004766,0.03819967392601364,0.03891568258404732,90768000,0.0,0.0
1999-03-15 00:00:00-05:00,0.03987096594531245,0.041064619727058965,0.03963168396130451,0.04058697447180748,108816000,0.0,0.0
1999-03-16 00:00:00-05:00,0.04082533012330155,0.04130297528940405,0.03891566817148444,0.03927413001656532,79152000,0.0,0.0
1999-03-17 00:00:00-05:00,0.03963169129278828,0.04034769995173807,0.03855722065554129,0.0395125113427639,51360000,0.0,0.0
1999-03-18 00:00:00-05:00,0.03963169149355892,0.04058698218562094,0.038677319514435884,0.03999015688896179,46320000,0.0,0.0
1999-03-19 00:00:00-05:00,0.039870976765549584,0.041302994207162394,0.039870976765549584,0.040109340101480484,105312000,0.0,0.0
1999-03-22 00:00:00-05:00,0.04094452860827646,0.04106462727108152,0.03891568258404732,0.03891568258404732,36672000,0.0,0.0
1999-03-23 00:00:00-05:00,0.039154038360762373,0.039154038360762373,0.03581235902900027,0.036528367549180984,163968000,0.0,0.0
1999-03-24 00:00:00-05:00,0.036289095878601074,0.03652837449067997,0.034857075150823216,0.036289095878601074,60864000,0.0,0.0
1999-03-25 00:00:00-05:00,0.036169905385174554,0.03819966630193754,0.03605072204380014,0.03676673397421837,40320000,0.0,0.0
1999-03-26 00:00:00-05:00,0.037244383476342846,0.04010933683958993,0.037244383476342846,0.03999015688896179,88272000,0.0,0.0
1999-03-29 00:00:00-05:00,0.04118380323052406,0.042139090329453864,0.04046779128595476,0.04118380323052406,65952000,0.0,0.0
1999-03-30 00:00:00-05:00,0.04130297857803685,0.041661440451659246,0.03748273907292242,0.037722017616033554,69504000,0.0,0.0
1999-03-31 00:00:00-05:00,0.03891569975448452,0.040825363256136345,0.03712521967058058,0.04034771770238876,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.040347691588350866,0.04058697356702462,0.03843802932268035,0.039154037833213806,30432000,0.0,0.0
1999-04-05 00:00:00-04:00,0.03867731505929625,0.03963168692848767,0.03772202447727167,0.03796038776636124,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.03831883864693558,0.038438018538819854,0.03628907831265394,0.03700600191950798,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.037244386505241166,0.040347703437411384,0.03700602316931026,0.040109340101480484,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.040347702968105706,0.042019002439223345,0.03987097630178897,0.04082534834742546,130128000,0.0,0.0
1999-04-09 00:00:00-04:00,0.041064630871231494,0.041064630871231494,0.039870976765549584,0.040109340101480484,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.03963169487354857,0.03963169487354857,0.03772203203949789,0.038438040763139725,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.03915404157304346,0.03915404157304346,0.0362890919598068,0.03688591718673706,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.03676674981342254,0.037602857327584054,0.0358123742043972,0.0358123742043972,48288000,0.0,0.0
