Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-18 00:00:00-04:00,41.722583099237966,44.64961411487897,37.704118585897795,37.93232727050781,573576400,0.0,0.0
2012-05-21 00:00:00-04:00,36.24556407696098,36.3745529135857,32.74305104049431,33.76502990722656,168192700,0.0,0.0
2012-05-22 00:00:00-04:00,32.35608569746687,33.3284545591225,30.699088930463112,30.758621215820312,101786600,0.0,0.0
2012-05-23 00:00:00-04:00,31.125739809296533,32.24694028496742,31.115817446724577,31.75083351135254,73600000,0.0,0.0
2012-05-24 00:00:00-04:00,32.693440580407206,32.9514144644507,31.522628168605454,32.7728157043457,50237200,0.0,0.0
2012-05-25 00:00:00-04:00,32.643830341561234,32.69344026667106,30.867767013668946,31.661537170410156,37149800,0.0,0.0
2012-05-29 00:00:00-04:00,31.234885748381952,31.44325160231992,28.426921149580412,28.615442276000977,78063400,0.0,0.0
2012-05-30 00:00:00-04:00,28.476530091634626,29.319910108453612,27.64307054507478,27.970500946044922,57267900,0.0,0.0
2012-05-31 00:00:00-04:00,28.327700388537842,29.438980565650073,26.62109350520213,29.369525909423828,111639200,0.0,0.0
2012-06-01 00:00:00-04:00,28.665049898888423,28.923025658392614,27.17672951963154,27.504159927368164,41855500,0.0,0.0
2012-06-04 00:00:00-04:00,26.988211257669434,27.434706251777737,26.23412867834514,26.6905460357666,35230300,0.0,0.0
2012-06-05 00:00:00-04:00,26.4921049016224,27.543850828401084,25.54950118816683,25.668567657470703,42473400,0.0,0.0
2012-06-06 00:00:00-04:00,25.86700619420914,26.958441446000066,25.321289514562228,26.60124397277832,61489200,0.0,0.0
2012-06-07 00:00:00-04:00,26.789768636648773,27.13704379377147,25.946386652921472,26.105140686035156,26159500,0.0,0.0
2012-06-08 00:00:00-04:00,26.343269888378202,27.543849308669085,26.23412768107701,26.888988494873047,38034000,0.0,0.0
2012-06-11 00:00:00-04:00,26.96836855793716,27.851438141707828,26.631015749924167,26.799692153930664,28219600,0.0,0.0
2012-06-12 00:00:00-04:00,27.26602823914642,27.553771080626223,26.750076732525702,27.1866512298584,15816800,0.0,0.0
2012-06-13 00:00:00-04:00,27.444627563109794,27.881202069667882,26.88898848635228,27.05766487121582,17102800,0.0,0.0
2012-06-14 00:00:00-04:00,27.434707014407866,28.099490234890684,27.16680887499747,28.069725036621094,16855000,0.0,0.0
2012-06-15 00:00:00-04:00,28.288010518646903,29.865630325029503,28.12925649092892,29.776330947875977,43563800,0.0,0.0
2012-06-18 00:00:00-04:00,29.726719543758897,31.830215171444156,29.18100280247055,31.165430068969727,42978900,0.0,0.0
2012-06-19 00:00:00-04:00,31.294419182603846,31.929435307996815,30.46095957177691,31.661537170410156,30849000,0.0,0.0
2012-06-20 00:00:00-04:00,31.671460480017963,31.681382843835795,30.907455498521443,31.353952407836914,15553600,0.0,0.0
2012-06-21 00:00:00-04:00,31.423404682809437,32.2469418923606,31.264650658739136,31.59208106994629,21875300,0.0,0.0
2012-06-22 00:00:00-04:00,32.157639900221575,33.189542865197964,31.810366683640183,32.79265594482422,74834000,0.0,0.0
2012-06-25 00:00:00-04:00,32.604139617397436,32.762893642561494,31.30433843418298,31.81036949157715,24352900,0.0,0.0
2012-06-26 00:00:00-04:00,32.43546245735927,33.179622685715586,32.246943228773745,32.84226989746094,24858700,0.0,0.0
2012-06-27 00:00:00-04:00,32.20725071403132,32.64382709557336,31.651611659563272,31.979042053222656,28568000,0.0,0.0
2012-06-28 00:00:00-04:00,31.711144649060472,31.9393533149555,30.659398799394392,31.11581802368164,17713300,0.0,0.0
