Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-19 00:00:00-04:00,2.481989031399962,2.5827572954589217,2.3817159233319996,2.490427255630493,893181924,0.0,0.0
2004-08-20 00:00:00-04:00,2.5070569447332045,2.7073534634239085,2.494398543747014,2.688241481781006,456686856,0.0,0.0
2004-08-23 00:00:00-04:00,2.7488034860650825,2.8165613648024785,2.70660928211129,2.7152962684631348,365122512,0.0,0.0
2004-08-24 00:00:00-04:00,2.760964436288738,2.769899708769402,2.570595863258309,2.602861166000366,304946748,0.0,0.0
2004-08-25 00:00:00-04:00,2.605095820723387,2.680548236350195,2.5782904755091205,2.630908489227295,183772044,0.0,0.0
2004-08-26 00:00:00-04:00,2.604847136021458,2.67930688385932,2.5976496378484923,2.678313970565796,141897960,0.0,0.0
2004-08-27 00:00:00-04:00,2.683029942494617,2.695936396185277,2.623214425873778,2.6346309185028076,124235640,0.0,0.0
2004-08-30 00:00:00-04:00,2.6130384210980324,2.6182503290040766,2.531877279281616,2.531877279281616,103935960,0.0,0.0
2004-08-31 00:00:00-04:00,2.539074476639595,2.574070231421103,2.5356001082444717,2.5408120155334473,98357544,0.0,0.0
2004-09-01 00:00:00-04:00,2.549002411056613,2.5557040427258784,2.47379804878294,2.488193988800049,182765052,0.0,0.0
2004-09-02 00:00:00-04:00,2.4618852321085987,2.54081274624272,2.4556804098866714,2.519467353820801,302373324,0.0,0.0
2004-09-03 00:00:00-04:00,2.5055678473926197,2.525175697497296,2.4651111829239207,2.4822375774383545,103048848,0.0,0.0
2004-09-07 00:00:00-04:00,2.507057053035848,2.5316289938731504,2.4723093482971303,2.5212042331695557,116950932,0.0,0.0
2004-09-08 00:00:00-04:00,2.500355771371838,2.5571930237414633,2.494399000885352,2.5390748977661133,99712188,0.0,0.0
2004-09-09 00:00:00-04:00,2.5447832805190433,2.549250325748256,2.5068092579472094,2.5393223762512207,81234684,0.0,0.0
2004-09-10 00:00:00-04:00,2.521701165006276,2.6448077437024495,2.514254670540662,2.61427903175354,173977848,0.0,0.0
2004-09-13 00:00:00-04:00,2.64654387881569,2.6907238984778896,2.6423248850949244,2.668137550354004,156882960,0.0,0.0
2004-09-14 00:00:00-04:00,2.6668970695115513,2.7798276382549147,2.650515303228619,2.767169237136841,216579204,0.0,0.0
2004-09-15 00:00:00-04:00,2.7440872139282906,2.835176301050256,2.7351519408843443,2.779827833175659,214261524,0.0,0.0
2004-09-16 00:00:00-04:00,2.788266054021812,2.8741432333892774,2.7711406066819015,2.8287227153778076,185326488,0.0,0.0
2004-09-17 00:00:00-04:00,2.8398913029508077,2.916088581085205,2.818298810940094,2.916088581085205,189450360,0.0,0.0
2004-09-20 00:00:00-04:00,2.9026864887731016,3.0180985259732296,2.8982184973560288,2.9625022411346436,212575212,0.0,0.0
2004-09-21 00:00:00-04:00,2.973670724525749,2.9888115274743394,2.9165854282361185,2.9247758388519287,144575280,0.0,0.0
2004-09-22 00:00:00-04:00,2.9138548803853896,2.9701962584405903,2.899210889209223,2.9381778240203857,151624224,0.0,0.0
2004-09-23 00:00:00-04:00,2.9495953639167167,3.0436629448812833,2.9044226648023552,2.998739242553711,170713116,0.0,0.0
2004-09-24 00:00:00-04:00,3.001717553087702,3.0801484680446922,2.972429808097537,2.9741673469543457,182469348,0.0,0.0
2004-09-27 00:00:00-04:00,2.96746598842566,3.000228104751318,2.9237830090153087,2.935199737548828,141322536,0.0,0.0
2004-09-28 00:00:00-04:00,3.0106532100442487,3.16205391887,2.983598865857396,3.148651599884033,338581080,0.0,0.0
2004-09-29 00:00:00-04:00,3.144680387460804,3.3511817499342675,3.1330148982809423,3.2533910274505615,610329060,0.0,0.0
2004-09-30 00:00:00-04:00,3.224103655577595,3.2836713501417303,3.2017653563037083,3.2166571617126465,275160564,0.0,0.0
2004-10-01 00:00:00-04:00,3.246441251668382,3.3318216202592157,3.199283903759067,3.290621042251587,302497200,0.0,0.0
2004-10-04 00:00:00-04:00,3.356890085445214,3.397097746787741,3.326609427230363,3.3521740436553955,260455284,0.0,0.0
2004-10-05 00:00:00-04:00,3.3422463186193965,3.4382994975020753,3.2821818094266026,3.434328317642212,299464236,0.0,0.0
2004-10-06 00:00:00-04:00,3.4139753804616135,3.4363136795031055,3.37550431210029,3.4023096561431885,267628104,0.0,0.0
